system:index,availablePixels_count,cloudcover_pct_scene,datetime_landsat,esd_au_scene,lakeCoverage_pct,sunazi_deg_scene,sunelev_deg_scene,surface_temp_kurtosis,surface_temp_max,surface_temp_mean,surface_temp_median,surface_temp_min,surface_temp_p25,surface_temp_p75,surface_temp_skew,surface_temp_stdDev,.geo
1_2_1_LE07_013030_20150507,15254,0.0,1.431012735313E12,1.0090339,88.8668802796388,143.52886271,59.35243196,2.1977181784657267,22.910310500000037,11.365449915059939,10.920285321670047,7.597580900000025,10.18150845465214,12.335329740754831,1.285925192653284,1.968238794037003,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20150523,15126,0.0,1.4323951413E12,1.0124792,88.12117681328284,139.78596488,62.64127742,1.4309161421747136,21.05774366000003,12.888102424588233,12.699500486986615,7.840260320000027,12.356744023026222,13.686504000331263,-0.24995094870221907,1.1856365653729823,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20150624,13039,13.0,1.435159949826E12,1.0164187,75.9627148266822,133.98424554,64.32254769,1.8175516443353308,28.792722920000017,21.052317368710096,21.080327753583717,16.487850920000028,20.39356154485856,21.686152692824468,0.7724466015122597,1.019718210317832,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20150710,8485,21.0,1.436542356798E12,1.0166406,49.431983687736675,134.27905884,62.9639826,4.5896244834447515,29.03540234000002,22.40085448420928,22.40027077235326,19.96055924000001,21.9859890922746,22.79928517061152,1.521403499086156,0.9285402925777175,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20150912,15133,43.0,1.442071968695E12,1.0064691,88.16195747159918,152.28634873,47.72301079,15.61151986399069,27.801497120000022,23.515462304505004,23.690038035175313,21.51234032000002,23.29718923972862,23.690038035175313,2.336403453738348,0.4241555733590789,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20150928,15247,23.0,1.443454372108E12,1.0020602,88.82609962132247,156.92375645,42.27579659,16.5248076435187,25.918168100000003,19.567478089690084,19.433026561861613,18.521572820000017,19.433026561861613,19.851421044639842,2.964382325564056,0.5399897265255176,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20151030,11444,32.0,1.44621919987E12,0.9930649,66.67055053888727,162.93167924,31.38579871,10.280066905338813,12.998052500000028,10.15717903824808,10.131903387213395,5.4066300800000135,10.10925632102537,10.475393811398815,-2.135624400207602,0.5455748074258207,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20160525,13330,12.0,1.464190521332E12,1.0129819,77.65802505097582,140.43989064,63.39375297,0.3112061671310591,29.185795220000045,15.495465843446654,15.736127963683412,9.515090120000025,13.698998665631585,16.929094082499258,0.2623891849406004,2.4458585743161056,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20160626,13167,4.0,1.466955327585E12,1.0165427,76.70841829303816,135.13090893,64.55780621,0.6261322827223794,22.534328300000027,12.763663929285519,12.724345607828113,8.154718160000016,11.438735187064033,13.671333109833098,0.7714606576694382,2.0357813013462596,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20160712,15422,6.0,1.468337726605E12,1.0165557,89.845616079231,135.8092909,62.97865885,9.964372645231446,32.562798980000025,23.26808244734532,23.050412141809492,21.785781919999977,22.642776570373183,23.462048637399953,2.6398536863026396,1.0119531936057158,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20160829,12407,21.0,1.472484934561E12,1.0097582,72.28080396154967,148.94913886,52.16272494,9.195448784350795,31.16482880000001,24.19915166779747,24.301711338560565,20.480098279999993,23.870262196701002,24.301711338560565,1.8509441579620496,0.7905135594341044,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20160914,12186,73.0,1.473867336298E12,1.0057406,70.99330032041946,154.10804203,47.03652514,3.0096032438033546,24.61248446000002,19.961614611846695,20.220653345749565,15.376994420000017,19.68974925529376,20.741758328944268,-0.8923139445427726,0.9873310435413394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20170715,7196,55.0,1.500132933389E12,1.0164352,41.92251674919895,136.15875088,62.58043528,6.80951522578583,28.519281320000005,21.80556970330637,21.67190769479857,19.276955240000007,21.198051950747107,22.14546491113582,1.5557034069810025,0.8208871954912638,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20170731,14966,3.0,1.50151533209E12,1.0150403,87.1890474803379,139.58562656,59.70322169,12.983168508132172,35.53305836000004,22.82704136335535,22.867969031143275,21.173956340000018,22.45845085434705,22.893372583799472,2.796350985808039,0.9344056967980024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20170901,5232,21.0,1.504280130481E12,1.0091146,30.48062918729974,149.82034806,51.30168087,3.7069203323539055,22.589016620000052,19.133549609095223,19.232800337072433,13.168953500000043,18.89501567154419,19.571725619759654,-1.4974401640328623,0.9448992903493033,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20170917,15215,8.0,1.505662528075E12,1.004999,88.63967375473348,154.88249609,46.08854595,8.909169437180138,29.07983660000002,21.774675515403256,21.559358205406593,19.76231408000001,21.559358205406593,22.013609068596352,1.7101745560612025,0.6902522825787945,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20171003,13667,4.0,1.507044929573E12,1.0004927,79.62132245849112,159.09341814,40.51219885,10.103356334482704,22.052387479999993,17.865235244714178,17.88483972674415,14.727570620000051,17.510088447627886,18.213459156523378,1.566491713224212,0.432765443744706,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20171019,14597,4.0,1.508427331966E12,0.9959291,85.03932420623362,162.13937104,34.93267393,1.502985439308179,18.203696960000002,15.08930039547037,15.252458212002136,12.064933040000028,14.89774558868224,15.585861100566033,-0.7958029020464931,0.6726936611284384,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20171104,12426,54.0,1.509809731414E12,0.9916552,72.39149431983688,163.87946937,29.76898669,0.7116154031630102,9.255320600000005,6.170161566008922,6.1527655922998745,1.0178924000000507,5.564645374816093,6.832852681765938,-0.3340789600462412,1.0376325569004936,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20180531,14912,32.0,1.527780771477E12,1.0139012,86.87445383046898,137.93598512,63.7309947,0.6167375101364847,23.781905600000016,13.336831936451883,13.719946083053403,3.49595690000001,12.056871259530906,15.063517380554272,-0.4409035666557413,2.6557741961739514,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20180702,11480,15.0,1.530545535711E12,1.0166839,66.88027963879989,133.61339619,63.7110563,6.6048774333030345,31.674113780000027,23.474561288952415,23.081604113803984,21.026981480000018,23.081604113803984,23.590575851164747,2.096020225340334,1.154226938231473,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20180718,15161,2.0,1.531927917797E12,1.0162793,88.32508010486455,135.09932315,61.68721521,0.2933532033291568,29.117434820000028,24.5101338655767,24.43979461273879,21.669569239999987,23.93886387437314,24.931655977772117,0.5226081175190259,0.7718655325216488,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20180819,14641,19.0,1.534692682672E12,1.0120151,85.29565977279347,143.7430742,54.70633965,16.97695278209221,28.567133600000034,23.329381198627196,23.398912089916102,21.208136540000055,23.041110154065123,23.398912089916102,2.8643217760776074,0.45337650175697075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20180904,9193,24.0,1.536075062812E12,1.0084507,53.556655986018065,149.0863873,50.0208082,3.852928589192655,28.973877979999997,22.667167163456714,22.58707482744168,19.160742560000017,22.111489443892676,23.057989863474408,1.1155790175197207,0.8308879337587064,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20181022,14413,45.0,1.540222195725E12,0.9951671,83.96737547334693,160.95405142,33.68153256,6.908987500442505,13.086921019999977,10.434968886858337,10.525167031440832,4.996467680000023,10.180444762185097,10.858053547567975,-2.1006811934467704,0.6454877642282664,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20181107,8381,30.0,1.541604574934E12,0.9909771,48.82609962132246,162.48680647,28.64553661,8.91178619091178,12.365718800000025,8.051224105787483,7.978904419383495,4.5213628999999855,7.978904419383495,8.357082514176609,1.748003437715715,0.5529897422843082,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20190518,14743,5.0,1.558193009855E12,1.0114827,85.88989222254588,137.12954709,60.68392321,4.0577477228982435,21.690077360000032,10.753909714926577,10.25911078585713,8.711855420000006,9.854719427210721,11.437689660954673,1.6461929460342637,1.486146659322355,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20190603,14776,20.0,1.559575375492E12,1.014316,86.08214389746577,132.9852241,62.6770968,3.364337425621132,22.794097820000047,15.119288937461896,15.01782644173205,13.27491212000001,14.315109637542765,15.55907662701879,1.4734520322899407,1.0031543506199372,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20190705,14844,6.0,1.562340104531E12,1.0167008,86.47829886396737,129.3490062,61.97603131,3.0045022361711045,35.46811597999999,24.723653104509314,24.955104683131736,19.471782380000036,24.49703857500286,25.39867861006268,0.5062603827713965,1.620128582354953,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20190806,14342,12.0,1.565104827959E12,1.014301,83.5537430818526,135.24104759,56.61412127,14.887571512334773,31.383582079999996,23.806517870776382,23.941924555758735,22.387353440000027,23.561827972326803,23.941924555758735,2.969411109160409,0.6567346727952674,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20190822,10650,61.0,1.566487187761E12,1.0114615,62.04485872414798,140.40007468,52.6495023,5.800224312316095,32.511528680000026,25.68142043642707,25.387432581655524,23.62809470000002,25.35900180918181,25.94570215599504,1.452322724501149,0.7545351662885025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20190907,12988,8.0,1.567869546333E12,1.0077679,75.66559860180601,145.82302021,47.98254106,5.6178831172910595,24.64324664000003,20.053971449072694,20.087138121392627,16.542539239999996,19.711381251628037,20.470383352423884,-0.09079441320756554,0.49104619117799364,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20191009,14373,63.0,1.570634264116E12,0.9989185,83.7343431401107,154.86056528,37.3191507,4.133927866522432,17.393626219999987,14.781294427194542,14.648491524823902,12.516111679999995,14.648491524823902,14.976408983793473,0.09722168942764643,0.3893254997654346,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20191126,13268,37.0,1.574781335036E12,0.9869518,77.29682493445965,159.25255812,23.15743849,-0.2999500411455851,4.876836980000007,1.6342498984956972,1.5995042190151287,-1.6823433999999793,1.195021058748239,2.404948000634973,-0.2905214359385001,0.9313814981708346,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20200520,14632,0.0,1.589987163964E12,1.0120347,85.24322749781533,129.64352364,58.80676326,5.82006869387669,24.26726444000002,12.966239216464052,12.841611584535107,10.400357299999996,12.483398421172966,13.533649931173299,1.883667486055126,1.398700590561319,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20200621,13256,11.0,1.59275185116E12,1.016285,77.22691523448879,122.96927887,60.27403909,4.2908358400730595,34.76400386,25.04717228696173,25.06560543535865,19.14023444000003,24.5673048431877,25.562409479027785,0.9685311223589499,1.390928676029974,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20200824,14076,21.0,1.598281213173E12,1.0108827,82.00407806583164,134.72439763,49.49579227,9.331369044018906,30.918731360000038,23.491933224557354,23.67105059390888,22.17201818000001,23.172566044133728,23.67105059390888,2.129755410082774,0.7466154611702382,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20200909,14589,39.0,1.599663550306E12,1.0070785,84.99271773958637,140.27453906,44.94950325,2.3023425057138844,25.29950647999999,18.294579373793322,18.480639894380957,14.854037360000007,17.689854451452177,18.89439415693705,0.3728362404109754,0.9607854470970393,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20200925,14316,7.0,1.601045886948E12,1.0027235,83.40227206524905,145.35730653,39.91006948,11.649687091064768,24.53386999999998,17.737097770765317,17.794781222010585,16.347712100000024,17.321392402907097,17.794781222010585,2.5984523994746453,0.6599798198239389,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20201011,13992,3.0,1.602428226072E12,0.9981451,81.51471016603554,149.50651063,34.62749344,6.082079440993004,16.976627780000058,14.211338355195808,14.423842659849678,10.663544839999986,14.090680817124271,14.423842659849678,-1.3705447096782173,0.5034830079714693,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20150702,12946,38.28,1.435851138313E12,1.0166499,75.42091465190795,133.72996396,63.76875145,1.2524726266152681,28.57055162000006,20.79129415303459,20.815329566373315,17.17145492000003,20.06573778925038,21.43560496982599,0.6356041641632904,0.9341666374710689,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20150803,17194,4.47,1.438615951019E12,1.0146895,100.16894844159627,139.14819971,58.83560768,7.8690077147203485,36.36021920000002,25.725559445152907,25.432527137714235,24.807311600000048,25.18991554824756,25.80926145829691,2.4555093457208517,1.0166648598867658,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20150819,11107,9.14,1.439998358478E12,1.012069,64.70725313137197,144.2445821,54.94710635,11.036156146594136,32.64483145999998,24.680582149914716,24.68630860307112,23.228186359999995,24.31727185163485,25.06196639072146,1.8327567989711453,0.6026035134161558,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20151022,7076,65.01,1.445527977795E12,0.9951999,41.22341974949024,161.84605564,33.96441302,1.3425349955175507,9.706499240000028,7.171078948557411,7.190359177820361,4.189814960000035,6.815997735078435,7.568156456571292,-0.5024282722693773,0.6590947013647463,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20151123,17194,1.2,1.448292782762E12,0.9874694,100.16894844159627,163.74683602,24.82983673,1.5914247834203508,7.358319499999993,6.240154419491457,6.437072334808018,1.2537357799999995,5.941152237726881,6.94097167704903,-1.3955648723468417,0.9970442909828467,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20160618,17194,1.39,1.466263956899E12,1.0160777,100.16894844159627,134.57008546,64.50011369,6.259097391994118,33.51642656000001,20.861573105529008,20.55801488800563,18.94198928000003,20.314871157164095,21.183799999443657,2.07818965012829,1.293790543598923,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20160704,17194,0.37,1.467646366324E12,1.0167509,100.16894844159627,134.01464955,63.57486272,6.768590553061596,34.46663612000003,22.648674027854405,22.307983236884382,21.649061120000056,22.06407132198811,23.065020427097473,2.1754329964568924,1.0600659359894695,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20160720,16973,10.86,1.469028772539E12,1.0160836,98.88144480046607,136.03628261,61.43123596,5.333993822403292,30.81960878000001,23.884940275560055,23.693262964416537,22.58218058,23.565154531131345,24.0645964996814,1.77599134307101,0.6525362853508996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20160805,11637,6.44,1.47041117532E12,1.014357,67.79493154675211,140.11159294,58.27156628,0.27899131865546023,27.794661080000026,19.746847832926456,21.064400075737897,9.562942399999997,18.560007041260274,21.811981126888348,-1.0864536458255014,3.1887597724973484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20160922,17194,0.01,1.474558387849E12,1.0035061,100.16894844159627,155.64857824,44.12501793,19.353157721693677,28.96704194000006,22.29355313692807,22.18123029089359,21.67982330000001,22.071124125501314,22.431961766409817,3.577275121950053,0.5262582991251756,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20161024,14523,22.58,1.477323194718E12,0.9944494,84.60821438974658,162.28449524,33.0642366,2.4851692694837597,14.187523460000023,12.154332763679358,12.318411008974175,8.56146253999998,11.940699466511136,12.559741206790177,-1.4380488495582733,0.6281270035319607,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20170504,15633,20.2,1.493911931387E12,1.0084302,91.07486163705214,144.08742426,58.70404718,3.938605356506657,15.093298760000039,6.4787861079731615,6.68712760010287,-6.881151820000014,5.688942517156865,7.560262277807206,-0.8241315593421712,2.0457218955718224,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20170520,17194,0.01,1.495294343294E12,1.0120153,100.16894844159627,140.45101952,62.2391585,3.14260835538815,23.16324398000006,13.06648469433095,12.684282911150715,11.159157740000012,12.192738706135533,13.687913148918891,1.4997397177557772,1.251135513851155,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20170621,13946,38.01,1.498059158099E12,1.0162964,81.24672298281386,134.26765186,64.43097667,3.2690985522443627,29.97193981999999,21.675725251054835,21.30765249738994,14.70364447999998,21.067705536509976,22.314804730507827,0.7099330662301165,1.0300587609809317,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20170723,14942,50.68,1.500823967646E12,1.0158982,87.04922808039616,136.58370464,60.94443102,6.524728293680512,31.26395137999998,25.66382128064114,25.55991745975825,23.173498040000027,25.44084298411729,25.81167321153471,1.764725717408386,0.6133769808458613,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20170824,8205,22.47,1.503588778898E12,1.010927,47.800757355083014,146.22676986,53.44886176,9.305531638349631,27.58616186000006,21.576297124222876,21.560827475439112,18.463466480000022,21.31330795764178,21.943897112150935,0.634443205107617,0.5079057982669034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20170909,4506,61.93,1.504971180361E12,1.0070687,26.251092339062044,151.60365988,48.5586222,4.977101903488219,22.33266512,17.653505737628663,17.678736241962092,14.218285640000033,17.310337445715156,18.18164388695175,-0.28852115355593716,0.6314128374380877,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20170925,17164,3.35,1.50635358562E12,1.0027526,99.99417419166909,156.37240745,43.16117086,6.691947366381989,30.371848160000013,24.644604574388936,24.56536332314631,22.749663560000045,24.312135662236127,24.93467658465335,1.7265747811706293,0.761672188631187,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20171011,8309,67.15,1.507735990633E12,0.9981547,48.406641421497234,160.11483282,37.56598033,1.4177410673829574,19.170996619999983,14.652472301062062,15.938533118936444,-0.004095580000011978,13.440990890989319,16.938096191356447,-1.4687718995724546,3.077212285100201,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20171027,17194,4.67,1.509118391943E12,0.9937051,100.16894844159627,162.58303149,32.15609833,3.4533780797753018,15.394084519999979,13.753574790898424,13.93573610056818,10.96433060000004,13.694281094632897,14.060246643144202,-1.8075718212930882,0.4889425477179658,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20171112,17194,28.47,1.510500789357E12,0.9897209,100.16894844159627,163.71901035,27.38811643,1.5859382872374308,9.19721426000001,8.037055192224594,8.313067006035784,3.1370648000000187,7.688639520171427,8.691593280434779,-1.367850615978013,0.9800503200913968,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20171128,16885,49.63,1.511883182865E12,0.9864813,98.36877366734635,163.57854245,23.72063951,1.4268005175090535,3.369490160000055,1.3977329686658901,1.56380658137334,-3.415279539999972,1.0640858751972144,2.0641540969060865,-1.1401244241208743,0.9098150144159438,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20180523,17194,0.29,1.527089508135E12,1.0125102,100.16894844159627,139.42024726,62.59185055,3.609613864028306,26.946992120000004,15.776044042483973,15.563421030308803,14.242211780000048,14.8174758512035,16.18173047436469,1.7723701311534916,1.5112796885620456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20180710,14205,24.33,1.531236721766E12,1.016655,82.7556073405185,134.11927854,62.86432354,6.8918335651230525,36.12437582000001,25.0751825886496,24.93168914975685,12.779299219999984,24.563575306228763,25.686016793040068,0.37616243673598265,1.4227538436163378,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20180827,7681,24.93,1.535383945308E12,1.0102946,44.74803378968832,146.97596312,52.60094779,8.302647325982878,27.698956520000024,23.343784308256218,23.312431209153612,21.549938540000028,23.06482873141823,23.429226927939705,2.42075916358689,0.6403905167490679,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20181014,17129,11.47,1.539531163859E12,0.9974157,99.79027090008739,160.51838499,36.58507033,5.398591891516938,15.376994420000017,13.568580043797564,14.067241617417416,5.403212059999987,13.1878925178205,14.436733594516674,-2.1470169989576644,1.370309783616091,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20190526,10440,33.12,1.558884754573E12,1.0130392,60.82143897465774,139.13906051,63.09598096,2.812261953562502,26.25313405999998,15.057919131380595,14.56266471857145,12.338374639999984,13.812428885348845,15.556959468001967,1.6918138832515404,2.179046347649507,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20190627,11877,31.28,1.561649567056E12,1.0165905,69.19312554616953,133.9596474,64.19120022,3.358344892134098,32.17314470000002,22.6906005195107,22.684147590760606,17.12360264000006,22.186950842836783,23.313401573446313,0.4535568370700293,1.4792011512012546,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20190713,8534,26.46,1.563031970218E12,1.016552,49.71744829595106,134.75528932,62.60385571,13.625153641969327,31.711712000000034,24.741418049191257,24.69084443212107,22.927400600000055,24.43921417005641,24.932401277610396,2.664132807364726,0.6269609430824152,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20190729,13477,15.71,1.564414375848E12,1.0153943,78.514418875619,137.95031611,59.91697256,9.879912146633545,32.887510880000036,25.67720573482902,25.562445586637406,24.031421060000014,25.318868794937412,25.806860167449177,2.5380038718396465,0.7443120657919656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20190814,9746,33.61,1.565796781618E12,1.0130034,56.77832799300903,142.73684021,56.28906615,1.2089002143656886,32.908019000000024,23.563153177466017,24.19331605478716,15.291543919999981,22.31023414601235,24.680757066864587,-0.3023010716289652,1.7427181136892513,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20190830,15116,42.99,1.567179185436E12,1.0097658,88.06291872997379,148.16000071,51.8490072,19.14768149445541,29.77027664000002,22.475236584353308,22.434515187389685,21.180792380000014,22.31405029543451,22.55711463401213,3.461261338888969,0.5807142748746196,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20190915,13524,15.63,1.568561590368E12,1.0056728,78.78823186717156,153.39389515,46.75536879,24.56495095778942,24.732115160000035,18.35182134094214,18.311184698157682,16.41949052000001,18.19455854766996,18.434725645960654,3.428195470134149,0.4692189360971655,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20191102,17194,1.41,1.572708796982E12,0.9922924,100.16894844159627,163.17651547,30.42773039,3.088934411566491,11.70262292000001,10.020997203917585,10.186880141398452,6.322659440000052,9.944076667074313,10.30757172213472,-1.6970838252235876,0.6139585731787907,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20200715,7412,67.71,1.594827166161E12,1.0164583,43.18089134867463,135.10824417,62.20153096,7.065853334698078,29.725842380000017,25.08630600724044,25.189964355373935,21.044071580000036,24.816355410337778,25.31407494438084,0.4834762985323227,0.6259715067142363,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20200731,17104,6.71,1.596209570485E12,1.0150009,99.64462569181474,138.64445649,59.34214938,23.033947880955036,33.037903760000006,25.656535286403457,25.55835814685433,24.793639520000056,25.44415874217057,25.68157895498951,4.022932810473479,0.5807053339932434,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20200917,14997,60.95,1.600356789206E12,1.0049697,87.36964753859598,154.20373542,45.82093315,-0.003124689749673948,21.495250220000003,15.358397012714295,15.565144206529917,7.840260320000027,13.93620013801937,17.312510038001314,-0.6764114835297531,2.170399441122148,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_LC08_013030_20201003,7725,51.92,1.601739192913E12,1.0003969,45.00436935624818,158.48897662,40.2786207,4.242794783193082,16.163139020000017,14.645189335615756,15.058625512796072,5.4271382000000585,14.06142509425849,15.565027853604414,-1.882567152765023,1.4814052222625111,"{""type"":""MultiPoint"",""coordinates"":[]}"
